id_cidade|ds_cidade|id_estado
4189|MONTE CARMELO|14
4191|MONTE CELESTE|14
4192|MONTE CELESTE (SAO GERALDO)|14
4195|MONTE FORMOSO|14
4200|MONTE SANTO DE MINAS|14
4201|MONTE SIAO|14
4203|MONTE VERDE (CAMANDUCAIA)|14
4211|MONTES CLAROS|14
4213|MONTEZUMA|14
4218|MORADA NOVA DE MINAS|14
4230|MORRO (SAO FRANCISCO)|14
4235|MORRO DA GARCA|14
4241|MORRO DO FERRO (OLIVEIRA)|14
4242|MORRO DO PILAR|14
4263|MUCURI (TEOFILO OTONI)|14
4271|MUNHOZ|14
4278|MURIAE|14
4289|MUTUM|14
4292|MUZAMBINHO|14
4306|Manga|14
4307|ManhuaÃ§u|14
4308|Manhuaçu|14
4321|Mariana|14
4341|Miradouro|14
4354|Monte Belo|14
4355|Monte Carmelo|14
4357|Monte Sião|14
4358|Monte azul|14
4361|Montes Claros|14
4367|Muriae|14
4368|Muriaé|14
4369|Mutum|14
4371|NACIP RAYDAN|14
4374|NANUQUE|14
4377|NAQUE|14
4381|NATALANDIA|14
4382|NATERCIA|14
4392|NAZARENO|14
4398|NEPOMUCENO|14
4403|NICOLANDIA (RESPLENDOR)|14
4409|NINHEIRA|14
4451|NOVA BELEM|14
4468|NOVA ERA|14
4471|NOVA ESPERANCA (MONTES CLAROS)|14
4497|NOVA LIMA|14
4504|NOVA MODICA|14
4517|NOVA PONTE|14
4518|NOVA PORTEIRINHA|14
4523|NOVA RESENDE|14
4532|NOVA SERRANA|14
4540|NOVA UNIAO|14
4546|NOVILHONA (NOVO CRUZEIRO)|14
4554|NOVO CRUZEIRO|14
4570|NOVO ORIENTE DE MINAS|14
4581|NOVORIZONTE|14
4589|Nanuque|14
4608|Nova Lima|14
4611|Nova Módica|14
4630|OLARIA|14
4641|OLHOS DAGUA|14
4644|OLIMPIO NORONHA|14
4649|OLIVEIRA|14
4652|OLIVEIRA FORTES|14
4654|ONCA DE PITANGUI|14
4656|ORATORIOS|14
4660|ORIZANIA|14
4683|OURO FINO|14
4684|OURO PRETO|14
4689|OURO VERDE DE MINAS|14
4701|Oliveira|14
4712|Ouro Branco|14
4723|PADRE CARVALHO|14
4725|PADRE PARAISO|14
4726|PADRE PINTO (RIO PIRACICABA)|14
4727|PADRE VIEGAS (MARIANA)|14
4730|PAI PEDRO|14
4734|PAINEIRAS|14
4736|PAINS|14
4738|PAIVA|14
4747|PALMA|14
4763|PALMEIRAL|14
4764|PALMEIRAL (BOTELHOS)|14
4770|PALMEIRINHA (UNAI)|14
4775|PALMITAL DE MINAS (CABECEIRA G|14
4776|PALMITAL DE MINAS (CABECEIRA GRANDE)|14
4777|PALMITAL DOS CARVALHOS (SENHOR|14
4778|PALMITAL DOS CARVALHOS (SENHORA DOS REMEDIOS)|14
4781|PALMOPOLIS|14
4790|PANORAMICA (MONTES CLAROS)|14
4794|PAPAGAIOS|14
4801|PARA DE MINAS|14
4803|PARACATU|14
4807|PARAGUACU|14
4820|PARAISOPOLIS|14
4843|PARAOPEBA|14
4873|PASSA QUATRO|14
4875|PASSA TEMPO|14
4877|PASSA VINTE|14
4878|PASSABEM|14
4881|PASSAGEM DE MARIANA|14
4882|PASSAGEM DE MARIANA (MARIANA)|14
4894|PASSOS|14
4898|PATIS|14
4902|PATOS DE MINAS|14
4904|PATROCINIO|14
4905|PATROCINIO DE CARATINGA (CARAT|14
4906|PATROCINIO DO MURIAE|14
4919|PAULA CANDIDO|14
4929|PAULISTAS|14
4937|PAVAO|14
4942|PECANHA|14
4947|PEDRA AZUL|14
4949|PEDRA BONITA|14
4952|PEDRA DO ANTA|14
4953|PEDRA DO INDAIA|14
4954|PEDRA DOURADA|14
4959|PEDRALVA|14
4964|PEDRAS DE MARIA DA CRUZ|14
4965|PEDRAS DE MARILANDIA (UNAI)|14
4972|PEDRINOPOLIS|14
4982|PEDRO LEOPOLDO|14
4983|PEDRO LESSA (SERRO)|14
4986|PEDRO TEIXEIRA|14
5002|PENHA DO CAPIM (AIMORES)|14
5004|PEQUERI|14
5005|PEQUI|14
5006|PERDIGAO|14
5007|PERDIGÃO|14
5008|PERDILANDIA (SANTA VITORIA)|14
5009|PERDIZES|14
5010|PERDOES|14
5015|PERIQUITO|14
5024|PERPETUO SOCORRO|14
5025|PERPETUO SOCORRO (BELO ORIENTE|14
5027|PESCADOR|14
5034|PETUNIA (NOVA RESENDE)|14
5041|PIAU|14
5048|PIEDADE DE CARATINGA|14
5049|PIEDADE DE PONTE NOVA|14
5050|PIEDADE DO RIO GRANDE|14
5051|PIEDADE DOS GERAIS|14
5059|PIMENTA|14
5063|PINDAIBAS (PATOS DE MINAS)|14
5071|PINGO D'AGUA|14
5072|PINGO-DAGUA|14
5084|PINHEIRO GROSSO (BARBACENA)|14
5092|PINTOPOLIS|14
5102|PIRACEMA|14
5110|PIRAJUBA|14
5113|PIRANGA|14
5115|PIRANGUCU|14
5116|PIRANGUINHO|14
5117|PIRANGUITA (RIO ESPERA)|14
5120|PIRAPETINGA|14
5123|PIRAPORA|14
5132|PIRAUBA|14
5142|PITANGUI|14
5144|PITUIUTABA|14
5147|PIUMHI|14
5158|PLANALTO DE MINAS (DIAMANTINA)|14
5161|PLANURA|14
5164|POAIA (SANTA MARIA DO SUACUI)|14
5176|POCO FUNDO|14
5183|POCOS DE CALDAS|14
5184|POCRANE|14
5193|POMPEU|14
5208|PONTE ALTA (UBERABA)|14
5209|PONTE ALTA DE MINAS (CARANGOLA|14
5213|PONTE DO SILVA (MANHUACU)|14
5214|PONTE FIRME (PRESIDENTE OLEGAR|14
5215|PONTE NOVA|14
5222|PONTO CHIQUE|14
5223|PONTO DO MARAMBAIA (CARAI)|14
5224|PONTO DOS VOLANTES|14
5236|PORTEIRINHA|14
5259|PORTO FIRME|14
5285|POTE|14
5291|POUSO ALEGRE|14
5292|POUSO ALTO|14
5301|PRADOS|14
5308|PRATA|14
5311|PRATAPOLIS|14
5312|PRATINHA|14
5314|PRESIDENTE BERNARDES|14
5326|PRESIDENTE KUBITSCHEK|14
5330|PRESIDENTE OLEGARIO|14
5331|PRESIDENTE PENA (CARLOS CHAGAS|14
5352|PRUDENTE DE MORAIS|14
5361|Pains|14
5369|Paracatu|14
5380|Passos|14
5383|Patos de Minas|14
5391|Paulistas|14
5397|Pedras de Maria da Cruz|14
5400|Pedro Leopoldo|14
5420|Pirapetinga|14
5428|Piumhi|14
5438|Porteirinha|14
5448|Pouso Alegre|14
5450|Poços de Caldas|14
5463|QUARTEL DO SACRAMENTO|14
5464|QUARTEL GERAL|14
5470|QUATITUBA (ITUETA)|14
5487|QUELUZITO|14
5498|QUINTINOS (CARMO DO PARANAIBA)|14
5533|RAPOSOS|14
5534|RAUL SOARES|14
5535|RAVENA (SABARA)|14
5537|REALEZA (MANHUACU)|14
5543|RECREIO|14
5549|REDUTO|14
5561|RESENDE COSTA|14
5565|RESPLENDOR|14
5566|RESSAQUINHA|14
5577|RIACHINHO|14
5579|RIACHO DA CRUZ (JANUARIA)|14
5585|RIACHO DOS MACHADOS|14
5603|RIBEIRAO DAS NEVES|14
5604|RIBEIRAO DE SAO DOMINGOS (SANT|14
5612|RIBEIRAO VERMELHO|14
5615|RIBEIRO JUNQUEIRA (LEOPOLDINA)|14
5621|RIO ACIMA|14
5632|RIO CASCA|14
5637|RIO DAS MORTES|14
5650|RIO DO PRADO|14
5654|RIO DOCE|14
5658|RIO ESPERA|14
5665|RIO MANSO|14
5669|RIO NOVO|14
5671|RIO PARANAIBA|14
5674|RIO PARDO DE MINAS|14
5675|RIO PIRACICABA|14
5676|RIO POMBA|14
5677|RIO PRETO|14
5686|RIO VERMELHO|14
5691|RITAPOLIS|14
5698|ROCA GRANDE (SAO JOAO NEPOMUCENO)|14
5700|ROCAS NOVAS (CAETE)|14
5702|ROCHEDO DE MINAS|14
5707|RODEIRO|14
5710|RODRIGO SILVA|14
5711|RODRIGO SILVA (OURO PRETO)|14
5716|ROMARIA|14
5730|ROSARIO DA LIMEIRA|14
5733|ROSARIO DO PONTAL (PONTE NOVA)|14
5737|ROSEIRAL (MUTUM)|14
5739|RUA SARGENTO PILOTO|14
5740|RUBELITA|14
5743|RUBIM|14
5749|Recreio|14
5764|Ribeirão da Neves|14
5765|Ribeirão das Neves|14
5773|Rio Paranaíba|14
5774|Rio Piracicaba|14
5775|Rio Pomba|14
5777|Rio Vermelho|14
5790|SABARA|14
5793|SABINOPOLIS|14
5795|SACRAMENTO|14
5810|SALINAS|14
5819|SALTO DA DIVISA|14
5837|SANATORIO SANTA FE (TRES CORAC|14
5851|SANTA BARBARA DO LESTE|14
5852|SANTA BARBARA DO MONTE VERDE|14
5855|SANTA BARBARA DO TUGURIO|14
5876|SANTA CRUZ DE MINAS|14
5878|SANTA CRUZ DE SALINAS|14
5883|SANTA CRUZ DO ESCALVADO|14
5885|SANTA CRUZ DO PRATA (GUARANESI|14
5886|SANTA CRUZ DO PRATA (GUARANESIA)|14
5893|SANTA EFIGENIA (CARATINGA)|14
5894|SANTA EFIGENIA DE MINAS|14
5902|SANTA FE DE MINAS|14
5906|SANTA FILOMENA (SANTANA DO MAN|14
5912|SANTA HELENA DE MINAS|14
5918|SANTA JULIANA|14
5925|SANTA LUZIA DE CARATINGA (CARA|14
5932|SANTA MARGARIDA|14
5943|SANTA MARIA DE ITABIRA|14
5950|SANTA MARIA DO SALTO|14
5951|SANTA MARIA DO SUACUI|14
5959|SANTA QUITERIA (CONGONHAS)|14
5966|SANTA RITA DE CALDAS|14
5968|SANTA RITA DE JACUTINGA|14
5969|SANTA RITA DE MINAS|14
5970|SANTA RITA DE OURO PRETO|14
5971|SANTA RITA DE OURO PRETO (OURO|14
5972|SANTA RITA DE OURO PRETO (OURO PRETO)|14
5974|SANTA RITA DO IBITIPOCA|14
5975|SANTA RITA DO ITUETO|14
5980|SANTA RITA DO SAPUCA|14
5981|SANTA RITA DO SAPUCAI|14
5984|SANTA RITA DURAO (MARIANA)|14
5986|SANTA ROSA DA SERRA|14
6004|SANTA TEREZINHA DE MINAS (ITAT|14
6006|SANTA VITORIA|14
6014|SANTANA DA VARGEM|14
6015|SANTANA DE CALDAS (CALDAS)|14
6016|SANTANA DE CATAGUASES|14
6019|SANTANA DE PATOS (PATOS DE MIN|14
6020|SANTANA DE PIRAPAMA|14
6023|SANTANA DO CAMPESTRE|14
6024|SANTANA DO CAPIVARI (POUSO ALT|14
6026|SANTANA DO DESERTO|14
6027|SANTANA DO GARAMBEU|14
6030|SANTANA DO JACARE|14
6032|SANTANA DO MANHUACU|14
6036|SANTANA DO PARAISO|14
6038|SANTANA DO RIACHO|14
6042|SANTANA DO TABULEIRO (RAUL SOA|14
6044|SANTANA DOS MONTES|14
6059|SANTO AMARO (MANHUACU)|14
6090|SANTO ANTONIO DO AMPARO|14
6092|SANTO ANTONIO DO AVENTUREIRO|14
6093|SANTO ANTONIO DO BOQUEIRAO (UN|14
6099|SANTO ANTONIO DO GRAMA|14
6101|SANTO ANTONIO DO ITAMBE|14
6102|SANTO ANTONIO DO JACINTO|14
6104|SANTO ANTONIO DO LEITE|14
6105|SANTO ANTONIO DO LEITE (OURO P|14
6106|SANTO ANTONIO DO LEITE (OURO PRETO)|14
6109|SANTO ANTONIO DO MANHUACU|14
6110|SANTO ANTONIO DO MANHUACU (CAR|14
6111|SANTO ANTONIO DO MONTE|14
6116|SANTO ANTONIO DO PONTAL (GOVER|14
6117|SANTO ANTONIO DO RETIRO|14
6118|SANTO ANTONIO DO RIO ABAIXO|14
6122|SANTO ANTONIO DOS CAMPOS (DIVI|14
6130|SANTO HIPOLITO|14
6135|SANTOS DUMONT|14
6137|SAO BENEDITO (PATROCINIO)|14
6145|SAO BENTO ABADE|14
6159|SAO BRAS DO SUACUI|14
6160|SAO BRAZ (LAGAMAR)|14
6166|SAO CANDIDO (CARATINGA)|14
6176|SAO DOMINGOS (SANTO ANTONIO DO|14
6177|SAO DOMINGOS DAS DORES|14
6184|SAO DOMINGOS DO PRATA|14
6190|SAO FELIX DE MINAS|14
6198|SAO FRANCISCO|14
6206|SAO FRANCISCO DE PAULA|14
6207|SAO FRANCISCO DE SALES|14
6210|SAO FRANCISCO DO GLORIA|14
6211|SAO FRANCISCO DO HUMAITA (MUTU|14
6226|SAO GERALDO DA PIEDADE|14
6227|SAO GERALDO DE TUMIRITINGA (TU|14
6229|SAO GERALDO DO BAGUARI (SAO JO|14
6230|SAO GERALDO DO BAIXIO|14
6233|SAO GONCALO DE BOTELHOS|14
6234|SAO GONCALO DO ABAETE|14
6236|SAO GONCALO DO MONTE (ITABIRIT|14
6237|SAO GONCALO DO PARA|14
6239|SAO GONCALO DO RIO ABAIXO|14
6240|SAO GONCALO DO RIO DAS PEDRAS|14
6241|SAO GONCALO DO RIO PRETO|14
6242|SAO GONCALO DO SAPUCAI|14
6244|SAO GOTARDO|14
6250|SAO JOAO BATISTA DO GLORIA|14
6255|SAO JOAO DA CHAPADA (DIAMANTIN|14
6258|SAO JOAO DA LAGOA|14
6259|SAO JOAO DA MATA|14
6261|SAO JOAO DA PONTE|14
6263|SAO JOAO DA SERRA NEGRA (PATRO|14
6269|SAO JOAO DAS MISSOES|14
6273|SAO JOAO DEL REI|14
6282|SAO JOAO DO JACUTINGA (CARATIN|14
6284|SAO JOAO DO MANHUACU|14
6285|SAO JOAO DO MANTENINHA|14
6287|SAO JOAO DO ORIENTE|14
6288|SAO JOAO DO PACUI|14
6303|SAO JOAO EVANGELISTA|14
6304|SAO JOAO NEPOMUCENO|14
6307|SAO JOAQUIM (JANUARIA)|14
6311|SAO JOAQUIM DE BICAS|14
6322|SAO JOSE DA BARRA|14
6328|SAO JOSE DA LAPA|14
6331|SAO JOSE DA SAFIRA|14
6333|SAO JOSE DA VARGINHA|14
6348|SAO JOSE DO ACACIO (ENGENHEIRO|14
6349|SAO JOSE DO ALEGRE|14
6351|SAO JOSE DO BATATAL (UBAPORANG|14
6355|SAO JOSE DO BURITI (FELIXLANDIA)|14
6360|SAO JOSE DO DIVINO|14
6362|SAO JOSE DO GOIABAL|14
6367|SAO JOSE DO ITUETO|14
6368|SAO JOSE DO ITUETO (SANTA RITA|14
6372|SAO JOSE DO JACURI|14
6374|SAO JOSE DO MANTIMENTO|14
6377|SAO JOSE DO PANTANO (POUSO ALE|14
6389|SAO JOSE DO TRIUNFO (VICOSA)|14
6401|SAO JOSE DOS SALGADOS (CARMO DO CAJURU)|14
6404|SAO LOURENCO|14
6424|SAO MANOEL DO GUAIACU|14
6425|SAO MANOEL DO GUAIACU (DONA EU|14
6445|SAO MIGUEL DO ANTA|14
6471|SAO PEDRO DA UNIAO|14
6474|SAO PEDRO DO AVAI (MANHUACU)|14
6477|SAO PEDRO DO GLORIA (FERVEDOUR|14
6483|SAO PEDRO DO SUACUI|14
6487|SAO PEDRO DOS FERROS|14
6494|SAO ROMAO|14
6496|SAO ROQUE DE MINAS|14
6503|SAO SEBASTIAO DA BELA VISTA|14
6506|SAO SEBASTIAO DA VARGEM ALEGRE|14
6507|SAO SEBASTIAO DA VITORIA|14
6511|SAO SEBASTIAO DO ANTA|14
6513|SAO SEBASTIAO DO MARANHAO|14
6514|SAO SEBASTIAO DO OESTE|14
6515|SAO SEBASTIAO DO PAR|14
6516|SAO SEBASTIAO DO PARAISO|14
6518|SAO SEBASTIAO DO PONTAL (CARNE|14
6519|SAO SEBASTIAO DO RIO PRETO|14
6520|SAO SEBASTIAO DO RIO VERDE|14
6521|SAO SEBASTIAO DO SACRAMENTO (M|14
6522|SAO SEBASTIAO DO SACRAMENTO (MANHUACU)|14
6526|SAO THOME DAS LETRAS|14
6527|SAO TIAGO|14
6528|SAO TOMAS DE AQUINO|14
6536|SAO VICENTE (BALDIM)|14
6538|SAO VICENTE DE MINAS|14
6551|SAPUCAI-MIRIM|14
6553|SAPUCAIA (CARATINGA)|14
6560|SARDOA|14
6562|SARZEDO|14
6584|SEM PEIXE|14
6587|SENADOR AMARAL|14
6589|SENADOR CORTES|14
6591|SENADOR FIRMINO|14
6594|SENADOR JOSE BENTO|14
6598|SENADOR MODESTINO GONCALVES|14
6599|SENADOR MOURAO (DIAMANTINA)|14
6606|SENHORA DAS DORES (BARBACENA)|14
6607|SENHORA DE OLIVEIRA|14
6608|SENHORA DO CARMO|14
6609|SENHORA DO CARMO (ITABIRA)|14
6610|SENHORA DO PORTO|14
6611|SENHORA DOS REMEDIOS|14
6615|SERENO (CATAGUASES)|14
6616|SERICITA|14
6620|SERITINGA|14
6625|SERRA AZUL (MATEUS LEME)|14
6626|SERRA AZUL DE MINAS|14
6627|SERRA BONITA (BURITIS)|14
6631|SERRA DA SAUDADE|14
6632|SERRA DAS ARARAS (CHAPADA GAUC|14
6634|SERRA DO CIPO|14
6635|SERRA DO CIPO (SANTANA DO RIAC|14
6636|SERRA DO CIPO (SANTANA DO RIACHO)|14
6641|SERRA DO SALITRE|14
6643|SERRA DOS AIMORES|14
6656|SERRANIA|14
6659|SERRANOPOLIS DE MINAS|14
6661|SERRANOS|14
6667|SERRO|14
6679|SETE LAGOAS|14
6681|SETUBINHA|14
6691|SILVEIRANIA|14
6693|SILVESTRE (VICOSA)|14
6694|SILVIANOPOLIS|14
6696|SIMAO PEREIRA|14
6700|SIMONESIA|14
6720|SOBRALIA|14
6728|SOLEDADE DE MINAS|14
6744|SUCANGA (POTE)|14
6760|Sabará|14
6762|Sacramento|14
6764|Salinas|14
6772|Santa Bárbara do Leste|14
6782|Santa Rita do Sapucaí|14
6791|Santana do Paraíso|14
6796|Santo AntÃ¿nio do Monte|14
6797|Santo Antônio Do Monte|14
6800|Santo Antônio do Amparo|14
6801|Santo Antônio do Monte|14
6803|Santos Dumont|14
6804|Sao Joao del Rei|14
6813|Sarzedo|14
6816|Selecione uma Cidade|14
6818|Senador Firmino|14
6828|Sete Lagoas|14
6829|Setubinha|14
6832|Simonésia|14
6863|São Gonçalo do Abaeté|14
6865|São Gotardo|14
6874|São José da Lapa|14
6883|São João Del Rei|14
6884|São João Nepomuceno|14
6886|São João da Mata|14
6887|São João da Ponte|14
6889|São João do Paraíso|14
6891|São Lourenço|14
6905|São Sebastião do Paraíso|14
6911|TABAJARA (INHAPIM)|14
6922|TABULEIRO|14
6936|TAIOBEIRAS|14
6957|TAPARUBA|14
6965|TAPIRA|14
6969|TAPUIRAMA (UBERLANDIA)|14
6972|TAQUARACU DE MINAS|14
6991|TARUACU (SAO JOAO NEPOMUCENO)|14
6993|TARUMIRIM|14
7002|TEBAS (LEOPOLDINA)|14
7007|TEIXEIRAS|14
7020|TEOFILO OTONI|14
7064|TIMOTEO|14
7067|TIRADENTES|14
7069|TIROS|14
7071|TOCANDIRA|14
7072|TOCANDIRA (PORTEIRINHA)|14
7074|TOCANTINS|14
7076|TOCOS DO MOJI|14
7077|TOLEDO|14
7080|TOMBOS|14
7085|TOPAZIO (TEOFILO OTONI)|14
7090|TORREOES (JUIZ DE FORA)|14
7112|TRES BARRAS DA ESTRADA REAL|14
7115|TRES CORACOES|14
7123|TRES MARIAS|14
7126|TRES PONTAS|14
7150|TUIUTINGA (GUIRICEMA)|14
7151|TUMIRITINGA|14
7158|TUPACIGUARA|14
7171|TURMALINA|14
7177|TURVOLANDIA|14
7210|Timóteo|14
7213|Tombos|14
7223|Três Pontas|14
7226|Tupaciguara|14
7229|UBA|14
7230|UBAI|14
7234|UBAPORANGA|14
7240|UBERABA|14
7261|UNAI|14
7266|UNIAO DE MINAS|14
7282|URUANA DE MINAS|14
7286|URUCANIA|14
7290|URUCUIA|14
7299|Ubaporanga|14
7301|Uberaba|14
7302|Uberlandia|14
7303|UberlÃ¢ndia|14
7304|Uberlândia|14
7305|Ubá|14
7308|Unaí|14
7315|VAI-VOLTA (TARUMIRIM)|14
7316|VALAO|14
7334|VARGEM ALEGRE|14
7337|VARGEM BONITA|14
7339|VARGEM GRANDE DO RIO PARDO|14
7343|VARGINHA|14
7345|VARJAO DE MINAS|14
7351|VARZEA DA PALMA|14
7359|VARZELANDIA|14
7361|VAU-ACU|14
7362|VAU-ACU (PONTE NOVA)|14
7363|VAZANTE|14
7377|VERDELANDIA|14
7379|VEREDINHA|14
7380|VERISSIMO|14
7381|VERMELHO (MURIAE)|14
7382|VERMELHO NOVO|14
7383|VERMELHO VELHO (RAUL SOARES)|14
7387|VESPASIANO|14
7400|VICOSA MG|14
7405|VIEIRAS|14
7431|VILA NOVA FLORESTA (GOVERNADOR|14
7434|VILA PEREIRA (NANUQUE)|14
7444|VILANOVA (MANHUACU)|14
7448|VINTE ALQUEIRES (PORTO FIRME)|14
7450|VIRGEM DA LAPA|14
7451|VIRGINIA|14
7452|VIRGINOPOLIS|14
7453|VIRGOLANDIA|14
7458|VISCONDE DO RIO BRANCO|14
7461|VISTA ALEGRE (CLARO DOS POCOES|14
7477|VITORINOS (ALTO RIO DOCE)|14
7479|VOLTA GRANDE|14
7492|Vargem Alegre|14
7494|Varginha|14
7495|Varjão de Minas|14
7507|Virgem da Lapa|14
7508|Visconde do Rio Branco|14
7515|Viçosa|14
7525|WENCESLAU BRAZ|14
7560|belo horizonte|14
7566|campo belo|14
7578|dionisio|14
7591|ibirite|14
7594|itabira|14
7604|ladainha|14
7605|lagoa santa|14
7622|patrocínio|14
7656|são lourenço|14
7662|uberlandia|14
60|AGUA CLARA|15
115|ALCINOPOLIS|15
215|AMAMBAI|15
218|AMANDINA|15
219|AMANDINA (IVINHEMA)|15
260|ANASTACIO|15
261|ANAURILANDIA|15
272|ANGELICA|15
284|ANHANDUI (CAMPO GRANDE)|15
305|ANTONIO JOAO|15
321|APARECIDA DO TABOADO|15
341|AQUIDAUANA|15
379|ARAL MOREIRA|15
542|Amambaí|15
739|BATAGUASSU|15
744|BATAYPORA|15
754|BELA VISTA|15
864|BODOQUENA|15
955|BRASILANDIA|15
1047|Bataguassu MS|15
1097|CAARAPO|15
1218|CAMAPUA|15
1397|CARACOL|15
1490|CASSILANDIA|15
1583|CHAPADAO DO SUL|15
1743|CORGUINHO|15
1765|CORONEL SAPUCAIA|15
1785|CORUMBA|15
1798|COSTA RICA|15
1809|COXIM|15
1864|CULTURAMA (FATIMA DO SUL)|15
1933|Campo Grande|15
1994|Chapadão do Sul|15
2047|DEODAPOLIS|15
2100|DOIS IRMAOS DO BURITI|15
2142|DOURADINA|15
2145|DOURADOS|15
2175|Dourados|15
2189|ELDORADO|15
2334|FATIMA DO SUL|15
2379|FIGUEIRAO|15
2555|GLORIA DE DOURADOS|15
2633|GUACU (DOURADOS)|15
2712|GUIA LOPES DA LAGUNA|15
2728|Glória de Dourados|15
2904|IGUATEMI|15
2943|INDAPOLIS (DOURADOS)|15
2969|INOCENCIA|15
2986|IPEZAL (ANGELICA)|15
3077|ITAHUM|15
3164|ITAPORA|15
3178|ITAQUIRAI|15
3238|IVINHEMA|15
3405|JARAGUARI|15
3423|JATEI|15
3539|JUTI|15
3584|LADARIO|15
3643|LAGUNA CARAPA|15
3915|MARACAJU|15
4108|MIRANDA|15
4387|NAVIRAI|15
4410|NIOAQUE|15
4442|NOVA ALVORADA DO SUL|15
4446|NOVA ANDRADINA|15
4563|NOVO HORIZONTE DO SUL|15
4785|PANAMBI (DOURADOS)|15
4815|PARAISO DAS AGUAS|15
4832|PARANAIBA|15
4841|PARANHOS|15
4979|PEDRO GOMES|15
5126|PIRAPUTANGA (AQUIDAUANA)|15
5198|PONTA PORA|15
5220|PONTINHA DO COCHO (CAMAPUA)|15
5265|PORTO MURTINHO|15
5282|PORTO XV DE NOVEMBRO (BATAGUAS|15
5316|PRESIDENTE CASTELO (DEODAPOLIS|15
5351|PRUDENCIO THOMAZ (RIO BRILHANT|15
5421|Pirapora|15
5476|QUEBRA COCO (SIDROLANDIA)|15
5477|QUEBRACHO|15
5478|QUEBRACHO (ANAURILANDIA)|15
5592|RIBAS DO RIO PARDO|15
5631|RIO BRILHANTE|15
5668|RIO NEGRO|15
5685|RIO VERDE DE MATO GROSSO|15
5701|ROCHEDO|15
5841|SANGA PUITA|15
5842|SANGA PUITA (PONTA PORA)|15
5978|SANTA RITA DO PARDO|15
6223|SAO GABRIEL DO OESTE|15
6464|SAO PEDRO (DOURADOS)|15
6466|SAO PEDRO (INOCENCIA)|15
6583|SELVIRIA|15
6680|SETE QUEDAS|15
6686|SIDROLANDIA|15
6732|SONORA|15
6928|TACURU|15
6983|TAQUARUSSU|15
7000|TAUNAY (AQUIDAUANA)|15
7023|TERENOS|15
7122|TRES LAGOAS|15
7186|TangarÃ¡ da Serra|15
7222|Três Lagoas|15
7395|VICENTINA|15
7440|VILA VARGAS (DOURADOS)|15
7462|VISTA ALEGRE (MARACAJU)|15
32|ACORIZAL|16
155|ALTA FLORESTA|16
170|ALTO ARAGUAIA|16
172|ALTO BOA VISTA|16
178|ALTO GARCAS|16
185|ALTO PARAGUAI|16
197|ALTO TAQUARI|16
326|APIACAS|16
371|ARAGUAIANA|16
373|ARAGUAINHA|16
399|ARAPUTANGA|16
439|ARENAPOLIS|16
447|ARIPUANA|16
482|ASSARI (BARRA DO BUGRES)|16
652|BARAO DE MELGACO|16
680|BARRA DO BUGRES|16
686|BARRA DO GARCAS|16
702|BARRA DOS GARCAS|16
829|BOA ESPERANCA (SORRISO)|16
883|BOM JESUS DO ARAGUAIA|16
902|BOM SUCESSO (VARZEA GRANDE)|16
962|BRASNORTE|16
1120|CACERES|16
1250|CAMPINAPOLIS|16
1284|CAMPO NOVO DO PARECIS|16
1286|CAMPO VERDE|16
1291|CAMPOS DE JULIO|16
1306|CANABRAVA DO NORTE|16
1334|CANGAS (POCONE)|16
1407|CARAMUJO (CACERES)|16
1417|CARAVAGIO (SORRISO)|16
1438|CARLINDA|16
1492|CASTANHEIRA|16
1579|CHAPADA DOS GUIMARAES|16
1618|CLAUDIA|16
1631|COCALINHO|16
1642|COLIDER|16
1648|COLNIZA|16
1667|COMODORO|16
1707|CONFRESA|16
1715|CONQUISTA DOESTE|16
1804|COTRIGUACU|16
1858|CUIABA|16
1897|CURVELANDIA|16
1937|Campo Verde|16
2027|Cuiabá|16
2046|DENISE|16
2068|DIAMANTINO|16
2106|DOM AQUINO|16
2256|ESPIGAO DO LESTE (SAO FELIX DO|16
2360|FELIZ NATAL|16
2381|FIGUEIROPOLIS D OESTE|16
2382|FIGUEIROPOLIS DOESTE|16
2531|GAUCHA DO NORTE|16
2537|GENERAL CARNEIRO|16
2557|GLORIA DOESTE|16
2683|GUARANTA DO NORTE|16
2716|GUIRATINGA|16
2946|INDIANAPOLIS (BARRA DO GARCAS)|16
2951|INDIAVAI|16
2996|IPIRANGA DO NORTE|16
3103|ITAMARATI NORTE (TANGARA DA SE|16
3104|ITAMARATI NORTE (TANGARA DA SERRA)|16
3120|ITANHANGA|16
3197|ITAUBA|16
3206|ITIQUIRA|16
3337|JACIARA|16
3431|JAURU|16
3493|JUARA|16
3505|JUINA|16
3531|JURUENA|16
3534|JUSCIMEIRA|16
3664|LAMBARI DOESTE|16
3744|LUCAS DO RIO VERDE|16
3748|LUCIARA|16
3805|Lucas do Rio Verde|16
3932|MARCELANDIA|16
4039|MATUPA|16
4120|MIRASSOL D OESTE|16
4121|MIRASSOL DOESTE|16
4415|NOBRES|16
4419|NORTELANDIA|16
4433|NOSSA SENHORA DO LIVRAMENTO|16
4449|NOVA BANDEIRANTES|16
4453|NOVA BRASILANDIA|16
4459|NOVA CANAA DO NORTE|16
4481|NOVA GUARITA|16
4494|NOVA LACERDA|16
4501|NOVA MARILANDIA|16
4502|NOVA MARINGA|16
4505|NOVA MONTE VERDE|16
4506|NOVA MUTUM|16
4507|NOVA NAZARE|16
4509|NOVA OLIMPIA|16
4528|NOVA SANTA HELENA|16
4539|NOVA UBIRATA|16
