id_subcategoria|ds_subcategoria|id_categoria
3621|Sub-categoria - 03621|27
43|Sub-categoria - 00043|28
61|Sub-categoria - 00061|28
65|Sub-categoria - 00065|28
103|Sub-categoria - 00103|28
117|Sub-categoria - 00117|28
141|Sub-categoria - 00141|28
168|Sub-categoria - 00168|28
174|Sub-categoria - 00174|28
178|Sub-categoria - 00178|28
181|Sub-categoria - 00181|28
197|Sub-categoria - 00197|28
208|Sub-categoria - 00208|28
220|Sub-categoria - 00220|28
225|Sub-categoria - 00225|28
228|Sub-categoria - 00228|28
233|Sub-categoria - 00233|28
254|Sub-categoria - 00254|28
273|Sub-categoria - 00273|28
300|Sub-categoria - 00300|28
307|Sub-categoria - 00307|28
313|Sub-categoria - 00313|28
381|Sub-categoria - 00381|28
383|Sub-categoria - 00383|28
541|Sub-categoria - 00541|28
544|Sub-categoria - 00544|28
625|Sub-categoria - 00625|28
678|Sub-categoria - 00678|28
927|Sub-categoria - 00927|28
971|Sub-categoria - 00971|28
1091|Sub-categoria - 01091|28
1159|Sub-categoria - 01159|28
1169|Sub-categoria - 01169|28
1246|Sub-categoria - 01246|28
1420|Sub-categoria - 01420|28
1501|Sub-categoria - 01501|28
1646|Sub-categoria - 01646|28
1699|Sub-categoria - 01699|28
1723|Sub-categoria - 01723|28
1724|Sub-categoria - 01724|28
1726|Sub-categoria - 01726|28
1743|Sub-categoria - 01743|28
1749|Sub-categoria - 01749|28
1827|Sub-categoria - 01827|28
1832|Sub-categoria - 01832|28
1834|Sub-categoria - 01834|28
1984|Sub-categoria - 01984|28
2083|Sub-categoria - 02083|28
2090|Sub-categoria - 02090|28
2206|Sub-categoria - 02206|28
2331|Sub-categoria - 02331|28
2335|Sub-categoria - 02335|28
2415|Sub-categoria - 02415|28
2514|Sub-categoria - 02514|28
2531|Sub-categoria - 02531|28
2621|Sub-categoria - 02621|28
2659|Sub-categoria - 02659|28
2678|Sub-categoria - 02678|28
2729|Sub-categoria - 02729|28
2811|Sub-categoria - 02811|28
2859|Sub-categoria - 02859|28
3120|Sub-categoria - 03120|28
3151|Sub-categoria - 03151|28
3182|Sub-categoria - 03182|28
3308|Sub-categoria - 03308|28
3334|Sub-categoria - 03334|28
3496|Sub-categoria - 03496|28
85|Sub-categoria - 00085|29
119|Sub-categoria - 00119|29
497|Sub-categoria - 00497|29
503|Sub-categoria - 00503|29
529|Sub-categoria - 00529|29
556|Sub-categoria - 00556|29
560|Sub-categoria - 00560|29
564|Sub-categoria - 00564|29
565|Sub-categoria - 00565|29
580|Sub-categoria - 00580|29
635|Sub-categoria - 00635|29
641|Sub-categoria - 00641|29
657|Sub-categoria - 00657|29
663|Sub-categoria - 00663|29
664|Sub-categoria - 00664|29
693|Sub-categoria - 00693|29
801|Sub-categoria - 00801|29
902|Sub-categoria - 00902|29
906|Sub-categoria - 00906|29
918|Sub-categoria - 00918|29
952|Sub-categoria - 00952|29
954|Sub-categoria - 00954|29
999|Sub-categoria - 00999|29
1055|Sub-categoria - 01055|29
1063|Sub-categoria - 01063|29
1068|Sub-categoria - 01068|29
1089|Sub-categoria - 01089|29
1105|Sub-categoria - 01105|29
1112|Sub-categoria - 01112|29
1122|Sub-categoria - 01122|29
1133|Sub-categoria - 01133|29
1134|Sub-categoria - 01134|29
1204|Sub-categoria - 01204|29
1272|Sub-categoria - 01272|29
1273|Sub-categoria - 01273|29
1283|Sub-categoria - 01283|29
1284|Sub-categoria - 01284|29
1300|Sub-categoria - 01300|29
1342|Sub-categoria - 01342|29
1366|Sub-categoria - 01366|29
1369|Sub-categoria - 01369|29
1371|Sub-categoria - 01371|29
1373|Sub-categoria - 01373|29
1378|Sub-categoria - 01378|29
1436|Sub-categoria - 01436|29
1443|Sub-categoria - 01443|29
1445|Sub-categoria - 01445|29
1484|Sub-categoria - 01484|29
1553|Sub-categoria - 01553|29
1573|Sub-categoria - 01573|29
1640|Sub-categoria - 01640|29
1642|Sub-categoria - 01642|29
1645|Sub-categoria - 01645|29
1679|Sub-categoria - 01679|29
1759|Sub-categoria - 01759|29
1822|Sub-categoria - 01822|29
1823|Sub-categoria - 01823|29
1845|Sub-categoria - 01845|29
1957|Sub-categoria - 01957|29
1986|Sub-categoria - 01986|29
1989|Sub-categoria - 01989|29
2010|Sub-categoria - 02010|29
2012|Sub-categoria - 02012|29
2023|Sub-categoria - 02023|29
2194|Sub-categoria - 02194|29
2228|Sub-categoria - 02228|29
2232|Sub-categoria - 02232|29
2257|Sub-categoria - 02257|29
2298|Sub-categoria - 02298|29
2314|Sub-categoria - 02314|29
2315|Sub-categoria - 02315|29
2509|Sub-categoria - 02509|29
2888|Sub-categoria - 02888|29
2889|Sub-categoria - 02889|29
2894|Sub-categoria - 02894|29
2896|Sub-categoria - 02896|29
2901|Sub-categoria - 02901|29
2918|Sub-categoria - 02918|29
2919|Sub-categoria - 02919|29
2920|Sub-categoria - 02920|29
2921|Sub-categoria - 02921|29
2923|Sub-categoria - 02923|29
2934|Sub-categoria - 02934|29
2935|Sub-categoria - 02935|29
2938|Sub-categoria - 02938|29
2959|Sub-categoria - 02959|29
2963|Sub-categoria - 02963|29
2973|Sub-categoria - 02973|29
2974|Sub-categoria - 02974|29
2975|Sub-categoria - 02975|29
2977|Sub-categoria - 02977|29
2979|Sub-categoria - 02979|29
2980|Sub-categoria - 02980|29
2982|Sub-categoria - 02982|29
2983|Sub-categoria - 02983|29
2984|Sub-categoria - 02984|29
2986|Sub-categoria - 02986|29
2990|Sub-categoria - 02990|29
2994|Sub-categoria - 02994|29
2995|Sub-categoria - 02995|29
2997|Sub-categoria - 02997|29
2998|Sub-categoria - 02998|29
3001|Sub-categoria - 03001|29
3003|Sub-categoria - 03003|29
3005|Sub-categoria - 03005|29
3016|Sub-categoria - 03016|29
3022|Sub-categoria - 03022|29
3027|Sub-categoria - 03027|29
3030|Sub-categoria - 03030|29
3032|Sub-categoria - 03032|29
3034|Sub-categoria - 03034|29
3037|Sub-categoria - 03037|29
3152|Sub-categoria - 03152|29
3223|Sub-categoria - 03223|29
3349|Sub-categoria - 03349|29
3364|Sub-categoria - 03364|29
3386|Sub-categoria - 03386|29
3398|Sub-categoria - 03398|29
3464|Sub-categoria - 03464|29
710|Sub-categoria - 00710|30
717|Sub-categoria - 00717|30
775|Sub-categoria - 00775|30
1220|Sub-categoria - 01220|30
1345|Sub-categoria - 01345|30
1346|Sub-categoria - 01346|30
1448|Sub-categoria - 01448|30
1650|Sub-categoria - 01650|30
1872|Sub-categoria - 01872|30
2175|Sub-categoria - 02175|30
2180|Sub-categoria - 02180|30
2219|Sub-categoria - 02219|30
2287|Sub-categoria - 02287|30
2308|Sub-categoria - 02308|30
2319|Sub-categoria - 02319|30
2327|Sub-categoria - 02327|30
2407|Sub-categoria - 02407|30
2479|Sub-categoria - 02479|30
3051|Sub-categoria - 03051|30
3052|Sub-categoria - 03052|30
3054|Sub-categoria - 03054|30
3055|Sub-categoria - 03055|30
3056|Sub-categoria - 03056|30
3058|Sub-categoria - 03058|30
3059|Sub-categoria - 03059|30
3060|Sub-categoria - 03060|30
3078|Sub-categoria - 03078|30
3081|Sub-categoria - 03081|30
3093|Sub-categoria - 03093|30
3101|Sub-categoria - 03101|30
3153|Sub-categoria - 03153|30
3378|Sub-categoria - 03378|30
3424|Sub-categoria - 03424|30
3438|Sub-categoria - 03438|30
3439|Sub-categoria - 03439|30
3514|Sub-categoria - 03514|30
3580|Sub-categoria - 03580|30
3611|Sub-categoria - 03611|30
3623|Sub-categoria - 03623|30
602|Sub-categoria - 00602|31
770|Sub-categoria - 00770|31
795|Sub-categoria - 00795|31
929|Sub-categoria - 00929|31
1919|Sub-categoria - 01919|31
1936|Sub-categoria - 01936|31
2140|Sub-categoria - 02140|31
2276|Sub-categoria - 02276|31
2808|Sub-categoria - 02808|31
3087|Sub-categoria - 03087|31
3088|Sub-categoria - 03088|31
3091|Sub-categoria - 03091|31
11|Sub-categoria - 00011|32
80|Sub-categoria - 00080|32
108|Sub-categoria - 00108|32
124|Sub-categoria - 00124|32
126|Sub-categoria - 00126|32
139|Sub-categoria - 00139|32
149|Sub-categoria - 00149|32
176|Sub-categoria - 00176|32
266|Sub-categoria - 00266|32
322|Sub-categoria - 00322|32
357|Sub-categoria - 00357|32
404|Sub-categoria - 00404|32
459|Sub-categoria - 00459|32
660|Sub-categoria - 00660|32
662|Sub-categoria - 00662|32
700|Sub-categoria - 00700|32
716|Sub-categoria - 00716|32
774|Sub-categoria - 00774|32
784|Sub-categoria - 00784|32
866|Sub-categoria - 00866|32
949|Sub-categoria - 00949|32
970|Sub-categoria - 00970|32
972|Sub-categoria - 00972|32
982|Sub-categoria - 00982|32
1023|Sub-categoria - 01023|32
1036|Sub-categoria - 01036|32
1050|Sub-categoria - 01050|32
1065|Sub-categoria - 01065|32
1073|Sub-categoria - 01073|32
1074|Sub-categoria - 01074|32
1117|Sub-categoria - 01117|32
1138|Sub-categoria - 01138|32
1145|Sub-categoria - 01145|32
1172|Sub-categoria - 01172|32
1210|Sub-categoria - 01210|32
1258|Sub-categoria - 01258|32
1315|Sub-categoria - 01315|32
1321|Sub-categoria - 01321|32
1332|Sub-categoria - 01332|32
1392|Sub-categoria - 01392|32
1398|Sub-categoria - 01398|32
1402|Sub-categoria - 01402|32
1488|Sub-categoria - 01488|32
1509|Sub-categoria - 01509|32
1522|Sub-categoria - 01522|32
1535|Sub-categoria - 01535|32
1545|Sub-categoria - 01545|32
1565|Sub-categoria - 01565|32
1648|Sub-categoria - 01648|32
1691|Sub-categoria - 01691|32
1708|Sub-categoria - 01708|32
1740|Sub-categoria - 01740|32
1742|Sub-categoria - 01742|32
1760|Sub-categoria - 01760|32
1793|Sub-categoria - 01793|32
1833|Sub-categoria - 01833|32
1850|Sub-categoria - 01850|32
1907|Sub-categoria - 01907|32
1914|Sub-categoria - 01914|32
1931|Sub-categoria - 01931|32
1952|Sub-categoria - 01952|32
2006|Sub-categoria - 02006|32
2017|Sub-categoria - 02017|32
2039|Sub-categoria - 02039|32
2075|Sub-categoria - 02075|32
2084|Sub-categoria - 02084|32
2087|Sub-categoria - 02087|32
2114|Sub-categoria - 02114|32
2115|Sub-categoria - 02115|32
2118|Sub-categoria - 02118|32
2122|Sub-categoria - 02122|32
2124|Sub-categoria - 02124|32
2138|Sub-categoria - 02138|32
2260|Sub-categoria - 02260|32
2270|Sub-categoria - 02270|32
2275|Sub-categoria - 02275|32
2277|Sub-categoria - 02277|32
2292|Sub-categoria - 02292|32
2297|Sub-categoria - 02297|32
2305|Sub-categoria - 02305|32
2411|Sub-categoria - 02411|32
2503|Sub-categoria - 02503|32
2528|Sub-categoria - 02528|32
2530|Sub-categoria - 02530|32
2537|Sub-categoria - 02537|32
2540|Sub-categoria - 02540|32
2779|Sub-categoria - 02779|32
2867|Sub-categoria - 02867|32
2903|Sub-categoria - 02903|32
2905|Sub-categoria - 02905|32
2948|Sub-categoria - 02948|32
2949|Sub-categoria - 02949|32
3103|Sub-categoria - 03103|32
3154|Sub-categoria - 03154|32
3174|Sub-categoria - 03174|32
3176|Sub-categoria - 03176|32
3181|Sub-categoria - 03181|32
3183|Sub-categoria - 03183|32
3187|Sub-categoria - 03187|32
3188|Sub-categoria - 03188|32
3198|Sub-categoria - 03198|32
3200|Sub-categoria - 03200|32
3201|Sub-categoria - 03201|32
3206|Sub-categoria - 03206|32
3211|Sub-categoria - 03211|32
3227|Sub-categoria - 03227|32
3229|Sub-categoria - 03229|32
3231|Sub-categoria - 03231|32
3239|Sub-categoria - 03239|32
3250|Sub-categoria - 03250|32
3251|Sub-categoria - 03251|32
3261|Sub-categoria - 03261|32
3275|Sub-categoria - 03275|32
3281|Sub-categoria - 03281|32
3285|Sub-categoria - 03285|32
3286|Sub-categoria - 03286|32
3287|Sub-categoria - 03287|32
3293|Sub-categoria - 03293|32
3294|Sub-categoria - 03294|32
3295|Sub-categoria - 03295|32
3316|Sub-categoria - 03316|32
3321|Sub-categoria - 03321|32
3363|Sub-categoria - 03363|32
3367|Sub-categoria - 03367|32
3425|Sub-categoria - 03425|32
3564|Sub-categoria - 03564|32
190|Sub-categoria - 00190|33
222|Sub-categoria - 00222|33
226|Sub-categoria - 00226|33
240|Sub-categoria - 00240|33
291|Sub-categoria - 00291|33
295|Sub-categoria - 00295|33
351|Sub-categoria - 00351|33
426|Sub-categoria - 00426|33
491|Sub-categoria - 00491|33
522|Sub-categoria - 00522|33
692|Sub-categoria - 00692|33
741|Sub-categoria - 00741|33
743|Sub-categoria - 00743|33
752|Sub-categoria - 00752|33
786|Sub-categoria - 00786|33
826|Sub-categoria - 00826|33
832|Sub-categoria - 00832|33
885|Sub-categoria - 00885|33
891|Sub-categoria - 00891|33
989|Sub-categoria - 00989|33
1025|Sub-categoria - 01025|33
1070|Sub-categoria - 01070|33
1137|Sub-categoria - 01137|33
1194|Sub-categoria - 01194|33
1226|Sub-categoria - 01226|33
1329|Sub-categoria - 01329|33
1334|Sub-categoria - 01334|33
1372|Sub-categoria - 01372|33
1374|Sub-categoria - 01374|33
1424|Sub-categoria - 01424|33
1461|Sub-categoria - 01461|33
1495|Sub-categoria - 01495|33
1508|Sub-categoria - 01508|33
1582|Sub-categoria - 01582|33
1589|Sub-categoria - 01589|33
1599|Sub-categoria - 01599|33
1711|Sub-categoria - 01711|33
1814|Sub-categoria - 01814|33
1841|Sub-categoria - 01841|33
1983|Sub-categoria - 01983|33
2135|Sub-categoria - 02135|33
2278|Sub-categoria - 02278|33
2281|Sub-categoria - 02281|33
2289|Sub-categoria - 02289|33
2333|Sub-categoria - 02333|33
2444|Sub-categoria - 02444|33
2812|Sub-categoria - 02812|33
3130|Sub-categoria - 03130|33
3155|Sub-categoria - 03155|33
3163|Sub-categoria - 03163|33
3172|Sub-categoria - 03172|33
3179|Sub-categoria - 03179|33
3184|Sub-categoria - 03184|33
3189|Sub-categoria - 03189|33
3195|Sub-categoria - 03195|33
3197|Sub-categoria - 03197|33
3199|Sub-categoria - 03199|33
3203|Sub-categoria - 03203|33
3204|Sub-categoria - 03204|33
3210|Sub-categoria - 03210|33
3217|Sub-categoria - 03217|33
3260|Sub-categoria - 03260|33
3307|Sub-categoria - 03307|33
3311|Sub-categoria - 03311|33
3314|Sub-categoria - 03314|33
3319|Sub-categoria - 03319|33
3354|Sub-categoria - 03354|33
3361|Sub-categoria - 03361|33
3366|Sub-categoria - 03366|33
3368|Sub-categoria - 03368|33
3441|Sub-categoria - 03441|33
3516|Sub-categoria - 03516|33
3616|Sub-categoria - 03616|33
3617|Sub-categoria - 03617|33
21|Sub-categoria - 00021|34
40|Sub-categoria - 00040|34
48|Sub-categoria - 00048|34
70|Sub-categoria - 00070|34
125|Sub-categoria - 00125|34
159|Sub-categoria - 00159|34
177|Sub-categoria - 00177|34
185|Sub-categoria - 00185|34
201|Sub-categoria - 00201|34
205|Sub-categoria - 00205|34
223|Sub-categoria - 00223|34
247|Sub-categoria - 00247|34
251|Sub-categoria - 00251|34
259|Sub-categoria - 00259|34
275|Sub-categoria - 00275|34
289|Sub-categoria - 00289|34
299|Sub-categoria - 00299|34
321|Sub-categoria - 00321|34
331|Sub-categoria - 00331|34
339|Sub-categoria - 00339|34
354|Sub-categoria - 00354|34
377|Sub-categoria - 00377|34
401|Sub-categoria - 00401|34
432|Sub-categoria - 00432|34
437|Sub-categoria - 00437|34
517|Sub-categoria - 00517|34
523|Sub-categoria - 00523|34
535|Sub-categoria - 00535|34
650|Sub-categoria - 00650|34
804|Sub-categoria - 00804|34
844|Sub-categoria - 00844|34
861|Sub-categoria - 00861|34
870|Sub-categoria - 00870|34
943|Sub-categoria - 00943|34
978|Sub-categoria - 00978|34
1035|Sub-categoria - 01035|34
1056|Sub-categoria - 01056|34
1057|Sub-categoria - 01057|34
1059|Sub-categoria - 01059|34
1060|Sub-categoria - 01060|34
1082|Sub-categoria - 01082|34
1104|Sub-categoria - 01104|34
1114|Sub-categoria - 01114|34
1128|Sub-categoria - 01128|34
1176|Sub-categoria - 01176|34
1180|Sub-categoria - 01180|34
1185|Sub-categoria - 01185|34
1200|Sub-categoria - 01200|34
1208|Sub-categoria - 01208|34
1224|Sub-categoria - 01224|34
1225|Sub-categoria - 01225|34
1319|Sub-categoria - 01319|34
1404|Sub-categoria - 01404|34
1462|Sub-categoria - 01462|34
1470|Sub-categoria - 01470|34
1472|Sub-categoria - 01472|34
1502|Sub-categoria - 01502|34
1518|Sub-categoria - 01518|34
1523|Sub-categoria - 01523|34
1530|Sub-categoria - 01530|34
1544|Sub-categoria - 01544|34
1546|Sub-categoria - 01546|34
1597|Sub-categoria - 01597|34
1703|Sub-categoria - 01703|34
1707|Sub-categoria - 01707|34
1719|Sub-categoria - 01719|34
1728|Sub-categoria - 01728|34
1756|Sub-categoria - 01756|34
1801|Sub-categoria - 01801|34
1816|Sub-categoria - 01816|34
1835|Sub-categoria - 01835|34
1838|Sub-categoria - 01838|34
1846|Sub-categoria - 01846|34
1849|Sub-categoria - 01849|34
1937|Sub-categoria - 01937|34
1939|Sub-categoria - 01939|34
1951|Sub-categoria - 01951|34
1976|Sub-categoria - 01976|34
1992|Sub-categoria - 01992|34
1993|Sub-categoria - 01993|34
1997|Sub-categoria - 01997|34
2003|Sub-categoria - 02003|34
2007|Sub-categoria - 02007|34
2008|Sub-categoria - 02008|34
2014|Sub-categoria - 02014|34
2027|Sub-categoria - 02027|34
2032|Sub-categoria - 02032|34
2130|Sub-categoria - 02130|34
2141|Sub-categoria - 02141|34
2262|Sub-categoria - 02262|34
2265|Sub-categoria - 02265|34
2325|Sub-categoria - 02325|34
2338|Sub-categoria - 02338|34
2339|Sub-categoria - 02339|34
2383|Sub-categoria - 02383|34
2384|Sub-categoria - 02384|34
2486|Sub-categoria - 02486|34
2492|Sub-categoria - 02492|34
2499|Sub-categoria - 02499|34
2506|Sub-categoria - 02506|34
2518|Sub-categoria - 02518|34
2520|Sub-categoria - 02520|34
2622|Sub-categoria - 02622|34
2668|Sub-categoria - 02668|34
2672|Sub-categoria - 02672|34
2710|Sub-categoria - 02710|34
2776|Sub-categoria - 02776|34
2777|Sub-categoria - 02777|34
2781|Sub-categoria - 02781|34
2786|Sub-categoria - 02786|34
2791|Sub-categoria - 02791|34
2851|Sub-categoria - 02851|34
2932|Sub-categoria - 02932|34
2933|Sub-categoria - 02933|34
2952|Sub-categoria - 02952|34
2961|Sub-categoria - 02961|34
3000|Sub-categoria - 03000|34
3006|Sub-categoria - 03006|34
3015|Sub-categoria - 03015|34
3017|Sub-categoria - 03017|34
3019|Sub-categoria - 03019|34
3071|Sub-categoria - 03071|34
3117|Sub-categoria - 03117|34
3119|Sub-categoria - 03119|34
3156|Sub-categoria - 03156|34
3191|Sub-categoria - 03191|34
3196|Sub-categoria - 03196|34
3205|Sub-categoria - 03205|34
3212|Sub-categoria - 03212|34
3214|Sub-categoria - 03214|34
3218|Sub-categoria - 03218|34
3222|Sub-categoria - 03222|34
3235|Sub-categoria - 03235|34
3236|Sub-categoria - 03236|34
3245|Sub-categoria - 03245|34
3246|Sub-categoria - 03246|34
3247|Sub-categoria - 03247|34
3248|Sub-categoria - 03248|34
3249|Sub-categoria - 03249|34
3252|Sub-categoria - 03252|34
3253|Sub-categoria - 03253|34
3254|Sub-categoria - 03254|34
3255|Sub-categoria - 03255|34
3257|Sub-categoria - 03257|34
3259|Sub-categoria - 03259|34
3272|Sub-categoria - 03272|34
3290|Sub-categoria - 03290|34
3313|Sub-categoria - 03313|34
3355|Sub-categoria - 03355|34
3358|Sub-categoria - 03358|34
3359|Sub-categoria - 03359|34
3437|Sub-categoria - 03437|34
3477|Sub-categoria - 03477|34
3525|Sub-categoria - 03525|34
3546|Sub-categoria - 03546|34
3560|Sub-categoria - 03560|34
3582|Sub-categoria - 03582|34
3605|Sub-categoria - 03605|34
3625|Sub-categoria - 03625|34
16|Sub-categoria - 00016|35
30|Sub-categoria - 00030|35
63|Sub-categoria - 00063|35
127|Sub-categoria - 00127|35
133|Sub-categoria - 00133|35
173|Sub-categoria - 00173|35
260|Sub-categoria - 00260|35
337|Sub-categoria - 00337|35
369|Sub-categoria - 00369|35
384|Sub-categoria - 00384|35
438|Sub-categoria - 00438|35
443|Sub-categoria - 00443|35
445|Sub-categoria - 00445|35
502|Sub-categoria - 00502|35
557|Sub-categoria - 00557|35
562|Sub-categoria - 00562|35
581|Sub-categoria - 00581|35
652|Sub-categoria - 00652|35
673|Sub-categoria - 00673|35
682|Sub-categoria - 00682|35
707|Sub-categoria - 00707|35
772|Sub-categoria - 00772|35
849|Sub-categoria - 00849|35
883|Sub-categoria - 00883|35
895|Sub-categoria - 00895|35
897|Sub-categoria - 00897|35
928|Sub-categoria - 00928|35
936|Sub-categoria - 00936|35
967|Sub-categoria - 00967|35
975|Sub-categoria - 00975|35
977|Sub-categoria - 00977|35
981|Sub-categoria - 00981|35
996|Sub-categoria - 00996|35
1015|Sub-categoria - 01015|35
1048|Sub-categoria - 01048|35
1075|Sub-categoria - 01075|35
1076|Sub-categoria - 01076|35
1088|Sub-categoria - 01088|35
1106|Sub-categoria - 01106|35
1109|Sub-categoria - 01109|35
1110|Sub-categoria - 01110|35
1116|Sub-categoria - 01116|35
1119|Sub-categoria - 01119|35
1132|Sub-categoria - 01132|35
1136|Sub-categoria - 01136|35
1141|Sub-categoria - 01141|35
1184|Sub-categoria - 01184|35
1190|Sub-categoria - 01190|35
1196|Sub-categoria - 01196|35
1217|Sub-categoria - 01217|35
1223|Sub-categoria - 01223|35
1259|Sub-categoria - 01259|35
1330|Sub-categoria - 01330|35
1333|Sub-categoria - 01333|35
1344|Sub-categoria - 01344|35
1365|Sub-categoria - 01365|35
1396|Sub-categoria - 01396|35
1467|Sub-categoria - 01467|35
1500|Sub-categoria - 01500|35
1514|Sub-categoria - 01514|35
1529|Sub-categoria - 01529|35
1538|Sub-categoria - 01538|35
1564|Sub-categoria - 01564|35
1569|Sub-categoria - 01569|35
1574|Sub-categoria - 01574|35
1577|Sub-categoria - 01577|35
1592|Sub-categoria - 01592|35
1598|Sub-categoria - 01598|35
1613|Sub-categoria - 01613|35
1618|Sub-categoria - 01618|35
1628|Sub-categoria - 01628|35
1639|Sub-categoria - 01639|35
1655|Sub-categoria - 01655|35
1685|Sub-categoria - 01685|35
1717|Sub-categoria - 01717|35
1753|Sub-categoria - 01753|35
1764|Sub-categoria - 01764|35
1768|Sub-categoria - 01768|35
1853|Sub-categoria - 01853|35
1882|Sub-categoria - 01882|35
1887|Sub-categoria - 01887|35
1929|Sub-categoria - 01929|35
1943|Sub-categoria - 01943|35
1959|Sub-categoria - 01959|35
1960|Sub-categoria - 01960|35
1964|Sub-categoria - 01964|35
1969|Sub-categoria - 01969|35
1970|Sub-categoria - 01970|35
2018|Sub-categoria - 02018|35
2019|Sub-categoria - 02019|35
2035|Sub-categoria - 02035|35
2037|Sub-categoria - 02037|35
2110|Sub-categoria - 02110|35
2111|Sub-categoria - 02111|35
2123|Sub-categoria - 02123|35
2196|Sub-categoria - 02196|35
2241|Sub-categoria - 02241|35
2258|Sub-categoria - 02258|35
2284|Sub-categoria - 02284|35
2286|Sub-categoria - 02286|35
2313|Sub-categoria - 02313|35
2330|Sub-categoria - 02330|35
2416|Sub-categoria - 02416|35
2421|Sub-categoria - 02421|35
2431|Sub-categoria - 02431|35
2581|Sub-categoria - 02581|35
2784|Sub-categoria - 02784|35
2879|Sub-categoria - 02879|35
2887|Sub-categoria - 02887|35
2909|Sub-categoria - 02909|35
2912|Sub-categoria - 02912|35
2925|Sub-categoria - 02925|35
2926|Sub-categoria - 02926|35
2942|Sub-categoria - 02942|35
2954|Sub-categoria - 02954|35
3007|Sub-categoria - 03007|35
3050|Sub-categoria - 03050|35
3069|Sub-categoria - 03069|35
3072|Sub-categoria - 03072|35
3084|Sub-categoria - 03084|35
3129|Sub-categoria - 03129|35
3157|Sub-categoria - 03157|35
3224|Sub-categoria - 03224|35
3299|Sub-categoria - 03299|35
3340|Sub-categoria - 03340|35
3346|Sub-categoria - 03346|35
3357|Sub-categoria - 03357|35
3427|Sub-categoria - 03427|35
3482|Sub-categoria - 03482|35
3494|Sub-categoria - 03494|35
3498|Sub-categoria - 03498|35
3499|Sub-categoria - 03499|35
3501|Sub-categoria - 03501|35
3408|Sub-categoria - 03408|36
695|Sub-categoria - 00695|37
842|Sub-categoria - 00842|37
1405|Sub-categoria - 01405|37
2521|Sub-categoria - 02521|37
2899|Sub-categoria - 02899|37
3375|Sub-categoria - 03375|37
3376|Sub-categoria - 03376|37
3418|Sub-categoria - 03418|37
3429|Sub-categoria - 03429|37
3430|Sub-categoria - 03430|37
3435|Sub-categoria - 03435|37
3452|Sub-categoria - 03452|37
3538|Sub-categoria - 03538|37
158|Sub-categoria - 00158|38
265|Sub-categoria - 00265|38
296|Sub-categoria - 00296|38
347|Sub-categoria - 00347|38
376|Sub-categoria - 00376|38
605|Sub-categoria - 00605|38
656|Sub-categoria - 00656|38
1251|Sub-categoria - 01251|38
1350|Sub-categoria - 01350|38
1423|Sub-categoria - 01423|38
1441|Sub-categoria - 01441|38
1670|Sub-categoria - 01670|38
1725|Sub-categoria - 01725|38
1746|Sub-categoria - 01746|38
1949|Sub-categoria - 01949|38
2021|Sub-categoria - 02021|38
2127|Sub-categoria - 02127|38
2516|Sub-categoria - 02516|38
2573|Sub-categoria - 02573|38
2677|Sub-categoria - 02677|38
2680|Sub-categoria - 02680|38
3158|Sub-categoria - 03158|38
3175|Sub-categoria - 03175|38
3276|Sub-categoria - 03276|38
3327|Sub-categoria - 03327|38
3329|Sub-categoria - 03329|38
3405|Sub-categoria - 03405|38
3453|Sub-categoria - 03453|38
3454|Sub-categoria - 03454|38
3455|Sub-categoria - 03455|38
3456|Sub-categoria - 03456|38
3457|Sub-categoria - 03457|38
3458|Sub-categoria - 03458|38
3459|Sub-categoria - 03459|38
3460|Sub-categoria - 03460|38
3461|Sub-categoria - 03461|38
3462|Sub-categoria - 03462|38
3463|Sub-categoria - 03463|38
3466|Sub-categoria - 03466|38
3467|Sub-categoria - 03467|38
3468|Sub-categoria - 03468|38
3471|Sub-categoria - 03471|38
3533|Sub-categoria - 03533|38
1539|Sub-categoria - 01539|39
3159|Sub-categoria - 03159|39
3232|Sub-categoria - 03232|39
3486|Sub-categoria - 03486|39
3487|Sub-categoria - 03487|39
84|Sub-categoria - 00084|40
298|Sub-categoria - 00298|40
887|Sub-categoria - 00887|40
911|Sub-categoria - 00911|40
1313|Sub-categoria - 01313|40
1489|Sub-categoria - 01489|40
1549|Sub-categoria - 01549|40
1631|Sub-categoria - 01631|40
2483|Sub-categoria - 02483|40
2493|Sub-categoria - 02493|40
2956|Sub-categoria - 02956|40
3079|Sub-categoria - 03079|40
3469|Sub-categoria - 03469|40
3523|Sub-categoria - 03523|40
3537|Sub-categoria - 03537|40
3541|Sub-categoria - 03541|40
3543|Sub-categoria - 03543|40
3544|Sub-categoria - 03544|40
44|Sub-categoria - 00044|41
46|Sub-categoria - 00046|41
111|Sub-categoria - 00111|41
202|Sub-categoria - 00202|41
466|Sub-categoria - 00466|41
785|Sub-categoria - 00785|41
787|Sub-categoria - 00787|41
827|Sub-categoria - 00827|41
868|Sub-categoria - 00868|41
922|Sub-categoria - 00922|41
1019|Sub-categoria - 01019|41
1039|Sub-categoria - 01039|41
1078|Sub-categoria - 01078|41
1143|Sub-categoria - 01143|41
1222|Sub-categoria - 01222|41
1505|Sub-categoria - 01505|41
1727|Sub-categoria - 01727|41
2020|Sub-categoria - 02020|41
2222|Sub-categoria - 02222|41
2223|Sub-categoria - 02223|41
2224|Sub-categoria - 02224|41
2225|Sub-categoria - 02225|41
2226|Sub-categoria - 02226|41
2236|Sub-categoria - 02236|41
