id_produto|ds_produto|id_subcategoria
4242405|Produto - 0004242405|1111
4247503|Produto - 0004247503|1318
4253411|Produto - 0004253411|3150
4255637|Produto - 0004255637|3551
4258195|Produto - 0004258195|1167
4264880|Produto - 0004264880|645
4277586|Produto - 0004277586|336
4288883|Produto - 0004288883|1167
4289573|Produto - 0004289573|1588
4294970|Produto - 0004294970|1318
4298671|Produto - 0004298671|3237
4298913|Produto - 0004298913|1318
4309415|Produto - 0004309415|1167
4309735|Produto - 0004309735|1588
4311637|Produto - 0004311637|1588
4314861|Produto - 0004314861|3551
4323326|Produto - 0004323326|2906
4323843|Produto - 0004323843|1111
4327743|Produto - 0004327743|2466
4330728|Produto - 0004330728|1052
4341658|Produto - 0004341658|1588
4358551|Produto - 0004358551|566
4405372|Produto - 0004405372|1588
4410266|Produto - 0004410266|3408
4413011|Produto - 0004413011|3551
4430445|Produto - 0004430445|1214
4452125|Produto - 0004452125|2906
4456623|Produto - 0004456623|567
4465653|Produto - 0004465653|2861
4467595|Produto - 0004467595|1890
4468405|Produto - 0004468405|3551
4468595|Produto - 0004468595|1202
4472243|Produto - 0004472243|2906
4475969|Produto - 0004475969|2465
4486363|Produto - 0004486363|1111
4487975|Produto - 0004487975|1588
4494907|Produto - 0004494907|3132
4531941|Produto - 0004531941|1588
4542634|Produto - 0004542634|1167
4552778|Produto - 0004552778|757
4553513|Produto - 0004553513|170
4558975|Produto - 0004558975|1588
4563638|Produto - 0004563638|1292
4567311|Produto - 0004567311|1641
4567396|Produto - 0004567396|2213
4575913|Produto - 0004575913|1167
4640943|Produto - 0004640943|757
4644949|Produto - 0004644949|1588
4648247|Produto - 0004648247|3259
4656387|Produto - 0004656387|1588
4658007|Produto - 0004658007|3150
4660358|Produto - 0004660358|2911
4661770|Produto - 0004661770|1782
4667402|Produto - 0004667402|1167
4679766|Produto - 0004679766|1111
4695949|Produto - 0004695949|1588
4698472|Produto - 0004698472|1167
4706046|Produto - 0004706046|1666
4709283|Produto - 0004709283|3551
4710911|Produto - 0004710911|3497
4723379|Produto - 0004723379|1111
4729727|Produto - 0004729727|3551
4735680|Produto - 0004735680|1167
4738923|Produto - 0004738923|1111
4752916|Produto - 0004752916|567
4753584|Produto - 0004753584|687
4761201|Produto - 0004761201|1641
4776971|Produto - 0004776971|3551
4782936|Produto - 0004782936|3497
4789670|Produto - 0004789670|1588
4823383|Produto - 0004823383|1890
4833121|Produto - 0004833121|1900
4847963|Produto - 0004847963|3551
4848026|Produto - 0004848026|1588
4892490|Produto - 0004892490|2911
4901220|Produto - 0004901220|3150
4910718|Produto - 0004910718|1167
4925707|Produto - 0004925707|3551
4927285|Produto - 0004927285|3551
4944906|Produto - 0004944906|2906
4950252|Produto - 0004950252|1588
4992390|Produto - 0004992390|1588
4995560|Produto - 0004995560|1641
5008382|Produto - 0005008382|925
5009817|Produto - 0005009817|1318
5043107|Produto - 0005043107|2871
5045560|Produto - 0005045560|1111
5058993|Produto - 0005058993|567
5059797|Produto - 0005059797|2906
5061703|Produto - 0005061703|3551
1776|Produto - 0000001776|96
3055|Produto - 0000003055|2918
52472|Produto - 0000052472|964
55955|Produto - 0000055955|336
58138|Produto - 0000058138|2174
81679|Produto - 0000081679|336
111494|Produto - 0000111494|2663
121860|Produto - 0000121860|3237
178789|Produto - 0000178789|572
207742|Produto - 0000207742|3132
262538|Produto - 0000262538|395
296779|Produto - 0000296779|3132
312911|Produto - 0000312911|1994
329482|Produto - 0000329482|146
333148|Produto - 0000333148|169
342270|Produto - 0000342270|1665
343074|Produto - 0000343074|152
350296|Produto - 0000350296|1891
351982|Produto - 0000351982|3132
385651|Produto - 0000385651|319
388981|Produto - 0000388981|901
392350|Produto - 0000392350|314
402875|Produto - 0000402875|3132
403966|Produto - 0000403966|3132
426356|Produto - 0000426356|3132
426360|Produto - 0000426360|572
443039|Produto - 0000443039|2911
455591|Produto - 0000455591|3551
457755|Produto - 0000457755|1044
459302|Produto - 0000459302|1588
459724|Produto - 0000459724|3551
467663|Produto - 0000467663|2906
473052|Produto - 0000473052|1090
492702|Produto - 0000492702|1167
493197|Produto - 0000493197|566
497861|Produto - 0000497861|1588
498970|Produto - 0000498970|1588
505343|Produto - 0000505343|3239
512651|Produto - 0000512651|1111
516160|Produto - 0000516160|1588
525829|Produto - 0000525829|1588
538037|Produto - 0000538037|685
548760|Produto - 0000548760|3551
583436|Produto - 0000583436|1111
587400|Produto - 0000587400|1111
588667|Produto - 0000588667|1588
599841|Produto - 0000599841|1686
606771|Produto - 0000606771|1318
612486|Produto - 0000612486|566
627155|Produto - 0000627155|1502
631109|Produto - 0000631109|1673
633569|Produto - 0000633569|2906
639727|Produto - 0000639727|1588
662752|Produto - 0000662752|2908
673822|Produto - 0000673822|3551
675542|Produto - 0000675542|1641
689967|Produto - 0000689967|3551
694161|Produto - 0000694161|1052
711255|Produto - 0000711255|1322
723084|Produto - 0000723084|1318
754899|Produto - 0000754899|1610
760570|Produto - 0000760570|3551
766186|Produto - 0000766186|2906
771211|Produto - 0000771211|1588
773653|Produto - 0000773653|1111
795461|Produto - 0000795461|3497
801769|Produto - 0000801769|1673
807059|Produto - 0000807059|1588
820223|Produto - 0000820223|1588
822628|Produto - 0000822628|2300
837458|Produto - 0000837458|3551
855919|Produto - 0000855919|1588
870122|Produto - 0000870122|1052
875130|Produto - 0000875130|1588
877327|Produto - 0000877327|757
877820|Produto - 0000877820|1666
912738|Produto - 0000912738|1167
937118|Produto - 0000937118|1588
938645|Produto - 0000938645|1111
940703|Produto - 0000940703|1111
943495|Produto - 0000943495|1167
953614|Produto - 0000953614|1641
987033|Produto - 0000987033|1673
1005195|Produto - 0001005195|2992
1006663|Produto - 0001006663|1167
1015814|Produto - 0001015814|1318
1021267|Produto - 0001021267|3413
1026660|Produto - 0001026660|1588
1029662|Produto - 0001029662|3132
1032933|Produto - 0001032933|1641
1041254|Produto - 0001041254|1292
1063295|Produto - 0001063295|685
1067697|Produto - 0001067697|3551
1075329|Produto - 0001075329|509
1083258|Produto - 0001083258|1588
1091734|Produto - 0001091734|1216
1096657|Produto - 0001096657|1318
1097539|Produto - 0001097539|1673
1098602|Produto - 0001098602|3132
1099331|Produto - 0001099331|645
1136935|Produto - 0001136935|1167
1140768|Produto - 0001140768|1111
1144363|Produto - 0001144363|944
1162112|Produto - 0001162112|1111
1184584|Produto - 0001184584|2906
1202455|Produto - 0001202455|1111
1204878|Produto - 0001204878|3237
1232679|Produto - 0001232679|1111
1238239|Produto - 0001238239|1187
1239790|Produto - 0001239790|1588
1243788|Produto - 0001243788|1588
1244240|Produto - 0001244240|937
1254608|Produto - 0001254608|2906
1276783|Produto - 0001276783|1673
1293367|Produto - 0001293367|3281
1299906|Produto - 0001299906|1588
1315178|Produto - 0001315178|1111
1321389|Produto - 0001321389|1588
1322252|Produto - 0001322252|3150
1337380|Produto - 0001337380|263
1362481|Produto - 0001362481|1216
1364973|Produto - 0001364973|1588
1368046|Produto - 0001368046|3132
1368585|Produto - 0001368585|1666
1395927|Produto - 0001395927|3551
1399755|Produto - 0001399755|1588
1418371|Produto - 0001418371|1588
1426525|Produto - 0001426525|3497
1431434|Produto - 0001431434|3551
1439202|Produto - 0001439202|3150
1451926|Produto - 0001451926|1111
1453552|Produto - 0001453552|1090
1477290|Produto - 0001477290|3150
1502048|Produto - 0001502048|757
1503877|Produto - 0001503877|1588
1506703|Produto - 0001506703|2906
1569044|Produto - 0001569044|1588
1577755|Produto - 0001577755|509
1584249|Produto - 0001584249|1588
1584265|Produto - 0001584265|1044
1599671|Produto - 0001599671|1167
1601535|Produto - 0001601535|3132
1655386|Produto - 0001655386|2033
1673501|Produto - 0001673501|1245
1679522|Produto - 0001679522|1322
1683874|Produto - 0001683874|1167
1703011|Produto - 0001703011|1167
1710673|Produto - 0001710673|1187
1713956|Produto - 0001713956|3132
1735179|Produto - 0001735179|1337
1738911|Produto - 0001738911|2906
1741860|Produto - 0001741860|1387
1754384|Produto - 0001754384|2906
1755017|Produto - 0001755017|3551
1758286|Produto - 0001758286|2911
1760409|Produto - 0001760409|395
1760666|Produto - 0001760666|567
1785896|Produto - 0001785896|1111
1795402|Produto - 0001795402|2466
1804745|Produto - 0001804745|1735
1809454|Produto - 0001809454|3150
1826587|Produto - 0001826587|1588
1846483|Produto - 0001846483|685
1855354|Produto - 0001855354|3408
1930184|Produto - 0001930184|1318
1930857|Produto - 0001930857|3551
1935314|Produto - 0001935314|1214
1939134|Produto - 0001939134|1214
1947676|Produto - 0001947676|1588
1967085|Produto - 0001967085|1588
1970576|Produto - 0001970576|2911
1978077|Produto - 0001978077|1641
1978932|Produto - 0001978932|170
1980150|Produto - 0001980150|1588
1995437|Produto - 0001995437|2908
2021965|Produto - 0002021965|1673
2038914|Produto - 0002038914|1318
2041554|Produto - 0002041554|1167
2045650|Produto - 0002045650|2213
2048178|Produto - 0002048178|1052
2050116|Produto - 0002050116|1588
2055240|Produto - 0002055240|685
2066053|Produto - 0002066053|1318
2068586|Produto - 0002068586|1890
2072009|Produto - 0002072009|1044
2078407|Produto - 0002078407|1167
2082332|Produto - 0002082332|3551
2120723|Produto - 0002120723|146
2127604|Produto - 0002127604|3551
2133113|Produto - 0002133113|1641
2138611|Produto - 0002138611|685
2165189|Produto - 0002165189|3152
2191065|Produto - 0002191065|1090
2212095|Produto - 0002212095|1111
2212198|Produto - 0002212198|1641
2239228|Produto - 0002239228|1588
2243659|Produto - 0002243659|1090
2253509|Produto - 0002253509|1588
2267125|Produto - 0002267125|1588
2267292|Produto - 0002267292|1673
2296840|Produto - 0002296840|1187
2336599|Produto - 0002336599|2906
2347379|Produto - 0002347379|2906
2352944|Produto - 0002352944|1588
2357460|Produto - 0002357460|1052
2369395|Produto - 0002369395|3551
2373545|Produto - 0002373545|1167
2396792|Produto - 0002396792|1111
2400959|Produto - 0002400959|1111
2404883|Produto - 0002404883|1890
2412021|Produto - 0002412021|749
2426286|Produto - 0002426286|1044
2436881|Produto - 0002436881|1641
2441376|Produto - 0002441376|3551
2444650|Produto - 0002444650|1111
2462618|Produto - 0002462618|2502
2473661|Produto - 0002473661|1588
2480823|Produto - 0002480823|634
2485795|Produto - 0002485795|1588
2496574|Produto - 0002496574|2911
2502029|Produto - 0002502029|2197
2507162|Produto - 0002507162|2911
2523320|Produto - 0002523320|1167
2527842|Produto - 0002527842|3150
2540636|Produto - 0002540636|1641
2541641|Produto - 0002541641|3551
2557016|Produto - 0002557016|2906
2557624|Produto - 0002557624|2925
2560064|Produto - 0002560064|1588
2573008|Produto - 0002573008|3551
2575598|Produto - 0002575598|1187
2581385|Produto - 0002581385|1167
2581982|Produto - 0002581982|1318
2586627|Produto - 0002586627|2906
2597051|Produto - 0002597051|1588
2602961|Produto - 0002602961|1588
2632812|Produto - 0002632812|1588
2648338|Produto - 0002648338|1090
2650511|Produto - 0002650511|1666
2650857|Produto - 0002650857|884
2658769|Produto - 0002658769|1588
2686859|Produto - 0002686859|1111
2694790|Produto - 0002694790|1588
2699129|Produto - 0002699129|1318
2705068|Produto - 0002705068|1641
2709965|Produto - 0002709965|1588
2715376|Produto - 0002715376|1673
2721603|Produto - 0002721603|3551
2722825|Produto - 0002722825|1588
2740365|Produto - 0002740365|2906
2751974|Produto - 0002751974|1187
2755355|Produto - 0002755355|1153
2764609|Produto - 0002764609|685
2767569|Produto - 0002767569|1111
2779925|Produto - 0002779925|3551
2795201|Produto - 0002795201|645
2795381|Produto - 0002795381|1588
2797131|Produto - 0002797131|3551
2804144|Produto - 0002804144|3408
2806056|Produto - 0002806056|1090
2811253|Produto - 0002811253|1890
2827201|Produto - 0002827201|1641
2860624|Produto - 0002860624|698
2868160|Produto - 0002868160|3497
2879888|Produto - 0002879888|757
2880645|Produto - 0002880645|1588
2881062|Produto - 0002881062|685
2901441|Produto - 0002901441|1588
2908696|Produto - 0002908696|1806
2911992|Produto - 0002911992|3150
2914021|Produto - 0002914021|2911
2925707|Produto - 0002925707|1588
2927100|Produto - 0002927100|1588
2932149|Produto - 0002932149|2906
2932290|Produto - 0002932290|2908
2935831|Produto - 0002935831|1588
2947463|Produto - 0002947463|1588
2983599|Produto - 0002983599|509
2991545|Produto - 0002991545|3551
2995354|Produto - 0002995354|2906
3025249|Produto - 0003025249|1167
3035544|Produto - 0003035544|1588
3036554|Produto - 0003036554|3408
3037774|Produto - 0003037774|1167
3047839|Produto - 0003047839|3551
3080712|Produto - 0003080712|2906
3095597|Produto - 0003095597|2908
3104383|Produto - 0003104383|1111
3119964|Produto - 0003119964|937
3126067|Produto - 0003126067|1588
3129578|Produto - 0003129578|3150
3139121|Produto - 0003139121|1588
3160525|Produto - 0003160525|1673
3186753|Produto - 0003186753|1588
3190801|Produto - 0003190801|1588
3191682|Produto - 0003191682|2213
3191897|Produto - 0003191897|3551
3201776|Produto - 0003201776|1641
3206252|Produto - 0003206252|1641
3226597|Produto - 0003226597|1890
3257410|Produto - 0003257410|1111
3266964|Produto - 0003266964|1044
3275198|Produto - 0003275198|1588
3276683|Produto - 0003276683|1318
3280369|Produto - 0003280369|685
3281293|Produto - 0003281293|1673
3292541|Produto - 0003292541|1111
3302655|Produto - 0003302655|705
3304761|Produto - 0003304761|2906
3318071|Produto - 0003318071|3551
3329698|Produto - 0003329698|1588
3329973|Produto - 0003329973|2213
3343933|Produto - 0003343933|3551
3344443|Produto - 0003344443|509
3347501|Produto - 0003347501|3150
3347626|Produto - 0003347626|1111
3356393|Produto - 0003356393|1890
3362077|Produto - 0003362077|757
3367290|Produto - 0003367290|1588
3374410|Produto - 0003374410|1588
3384212|Produto - 0003384212|634
3386103|Produto - 0003386103|1187
3387317|Produto - 0003387317|1806
3390951|Produto - 0003390951|1641
3411675|Produto - 0003411675|757
3423290|Produto - 0003423290|3150
3429121|Produto - 0003429121|1318
3445564|Produto - 0003445564|1666
3464159|Produto - 0003464159|1090
3465811|Produto - 0003465811|1167
3468502|Produto - 0003468502|1588
3468763|Produto - 0003468763|1364
3473938|Produto - 0003473938|1111
3475646|Produto - 0003475646|1588
3484078|Produto - 0003484078|623
3496933|Produto - 0003496933|1666
3500710|Produto - 0003500710|509
3507755|Produto - 0003507755|1111
3523092|Produto - 0003523092|3539
3528138|Produto - 0003528138|1111
3552769|Produto - 0003552769|1588
3558389|Produto - 0003558389|1044
3567376|Produto - 0003567376|2466
3571643|Produto - 0003571643|3150
3594502|Produto - 0003594502|3185
3617560|Produto - 0003617560|1111
3622144|Produto - 0003622144|591
3623187|Produto - 0003623187|1216
3635340|Produto - 0003635340|1588
3658299|Produto - 0003658299|1588
3663895|Produto - 0003663895|1588
3670522|Produto - 0003670522|757
3671466|Produto - 0003671466|1318
3685041|Produto - 0003685041|1588
3690463|Produto - 0003690463|1111
3700911|Produto - 0003700911|1090
3703591|Produto - 0003703591|566
3706898|Produto - 0003706898|2911
3720551|Produto - 0003720551|3551
3725151|Produto - 0003725151|1111
3734231|Produto - 0003734231|1588
3736279|Produto - 0003736279|3259
3743666|Produto - 0003743666|3551
3775644|Produto - 0003775644|1588
3776976|Produto - 0003776976|1588
3828577|Produto - 0003828577|1111
3844017|Produto - 0003844017|1111
3851716|Produto - 0003851716|1588
3852996|Produto - 0003852996|1111
3875184|Produto - 0003875184|3446
3884811|Produto - 0003884811|1318
3909694|Produto - 0003909694|1167
3923712|Produto - 0003923712|567
3923903|Produto - 0003923903|1187
3926088|Produto - 0003926088|1673
3930440|Produto - 0003930440|1666
3946753|Produto - 0003946753|1588
3954053|Produto - 0003954053|1302
3956449|Produto - 0003956449|1588
3973860|Produto - 0003973860|1588
3978994|Produto - 0003978994|1588
3992218|Produto - 0003992218|1111
4004617|Produto - 0004004617|1588
4012562|Produto - 0004012562|3551
4015251|Produto - 0004015251|1588
4022760|Produto - 0004022760|1167
4030059|Produto - 0004030059|1111
4040785|Produto - 0004040785|1111
4041742|Produto - 0004041742|1588
4059660|Produto - 0004059660|1111
4097584|Produto - 0004097584|757
4112881|Produto - 0004112881|1588
4122289|Produto - 0004122289|1590
4128487|Produto - 0004128487|1111
4154024|Produto - 0004154024|3150
4157389|Produto - 0004157389|1302
4176700|Produto - 0004176700|1588
4180628|Produto - 0004180628|1167
4207941|Produto - 0004207941|757
4208927|Produto - 0004208927|2927
4222912|Produto - 0004222912|1588
4224252|Produto - 0004224252|1481
4258049|Produto - 0004258049|3150
4271856|Produto - 0004271856|1994
4276385|Produto - 0004276385|1167
4291497|Produto - 0004291497|1111
4295386|Produto - 0004295386|3551
4304376|Produto - 0004304376|1588
4349535|Produto - 0004349535|757
4355238|Produto - 0004355238|740
4365021|Produto - 0004365021|1588
4368951|Produto - 0004368951|2466
4380553|Produto - 0004380553|1318
4451922|Produto - 0004451922|1167
4457330|Produto - 0004457330|3497
4466833|Produto - 0004466833|1478
4483011|Produto - 0004483011|567
4485925|Produto - 0004485925|1673
4496556|Produto - 0004496556|1588
4508043|Produto - 0004508043|3150
4511280|Produto - 0004511280|3551
4511350|Produto - 0004511350|2911
4529553|Produto - 0004529553|1318
4534048|Produto - 0004534048|740
4537190|Produto - 0004537190|1673
4551708|Produto - 0004551708|1111
4556185|Produto - 0004556185|2911
4559076|Produto - 0004559076|948
4571222|Produto - 0004571222|1318
4603552|Produto - 0004603552|3551
4611252|Produto - 0004611252|685
4612941|Produto - 0004612941|1216
4615992|Produto - 0004615992|1590
4618367|Produto - 0004618367|1167
4647063|Produto - 0004647063|1111
4651264|Produto - 0004651264|1111
4686665|Produto - 0004686665|2164
4687871|Produto - 0004687871|1167
4691411|Produto - 0004691411|1588
4695775|Produto - 0004695775|1588
4699401|Produto - 0004699401|3132
4700211|Produto - 0004700211|509
4712282|Produto - 0004712282|2213
4715824|Produto - 0004715824|1167
4730866|Produto - 0004730866|567
4735813|Produto - 0004735813|567
4748372|Produto - 0004748372|1111
4754063|Produto - 0004754063|1167
4780186|Produto - 0004780186|2896
4787533|Produto - 0004787533|1167
4788205|Produto - 0004788205|1111
4788380|Produto - 0004788380|1321
4804508|Produto - 0004804508|1588
4805972|Produto - 0004805972|1641
4809986|Produto - 0004809986|1588
4813211|Produto - 0004813211|1090
4835485|Produto - 0004835485|318
4838977|Produto - 0004838977|1666
4842449|Produto - 0004842449|3408
4849823|Produto - 0004849823|1588
4864583|Produto - 0004864583|1214
4868995|Produto - 0004868995|1588
4872484|Produto - 0004872484|3551
4879062|Produto - 0004879062|1044
4880506|Produto - 0004880506|1167
4884064|Produto - 0004884064|757
4906848|Produto - 0004906848|757
4913337|Produto - 0004913337|1111
4916818|Produto - 0004916818|1167
4922887|Produto - 0004922887|1167
4946538|Produto - 0004946538|1187
4954078|Produto - 0004954078|685
5001384|Produto - 0005001384|2906
5003579|Produto - 0005003579|1167
5008654|Produto - 0005008654|82
5029404|Produto - 0005029404|1588
5037459|Produto - 0005037459|1588
5043346|Produto - 0005043346|3408
5044193|Produto - 0005044193|1685
5055488|Produto - 0005055488|2906
5058633|Produto - 0005058633|3551
7104|Produto - 0000007104|1560
8471|Produto - 0000008471|146
53119|Produto - 0000053119|3150
58341|Produto - 0000058341|406
65577|Produto - 0000065577|336
134422|Produto - 0000134422|38
153394|Produto - 0000153394|38
173349|Produto - 0000173349|2396
298398|Produto - 0000298398|2288
300643|Produto - 0000300643|3228
307090|Produto - 0000307090|852
308235|Produto - 0000308235|2381
329133|Produto - 0000329133|1467
382926|Produto - 0000382926|3132
386167|Produto - 0000386167|3132
399419|Produto - 0000399419|100
400020|Produto - 0000400020|2381
400779|Produto - 0000400779|314
402798|Produto - 0000402798|3132
405561|Produto - 0000405561|2197
414995|Produto - 0000414995|3132
446203|Produto - 0000446203|3551
452251|Produto - 0000452251|1318
456821|Produto - 0000456821|2854
465159|Produto - 0000465159|3132
472689|Produto - 0000472689|2894
473041|Produto - 0000473041|1641
481512|Produto - 0000481512|1111
492141|Produto - 0000492141|3150
497230|Produto - 0000497230|1262
504631|Produto - 0000504631|1588
510150|Produto - 0000510150|1111
518482|Produto - 0000518482|1588
534848|Produto - 0000534848|3551
538654|Produto - 0000538654|3150
543975|Produto - 0000543975|1318
550792|Produto - 0000550792|3551
553870|Produto - 0000553870|567
555807|Produto - 0000555807|1167
569436|Produto - 0000569436|3551
571208|Produto - 0000571208|1318
596511|Produto - 0000596511|757
599173|Produto - 0000599173|1588
613223|Produto - 0000613223|509
623170|Produto - 0000623170|623
641917|Produto - 0000641917|1318
649540|Produto - 0000649540|1588
677991|Produto - 0000677991|1588
690945|Produto - 0000690945|2908
693739|Produto - 0000693739|170
707052|Produto - 0000707052|3150
713925|Produto - 0000713925|685
734526|Produto - 0000734526|685
739272|Produto - 0000739272|1765
745633|Produto - 0000745633|1322
746292|Produto - 0000746292|2906
749888|Produto - 0000749888|1588
755235|Produto - 0000755235|2906
779892|Produto - 0000779892|1187
793733|Produto - 0000793733|1322
802488|Produto - 0000802488|1588
808292|Produto - 0000808292|2213
814417|Produto - 0000814417|1318
814449|Produto - 0000814449|2992
822806|Produto - 0000822806|1588
828843|Produto - 0000828843|3194
840588|Produto - 0000840588|152
860100|Produto - 0000860100|3551
878369|Produto - 0000878369|1167
881311|Produto - 0000881311|1044
883178|Produto - 0000883178|1588
886901|Produto - 0000886901|1673
897630|Produto - 0000897630|1588
901743|Produto - 0000901743|1588
903234|Produto - 0000903234|1588
904224|Produto - 0000904224|2911
926564|Produto - 0000926564|1318
944958|Produto - 0000944958|567
947492|Produto - 0000947492|1167
951676|Produto - 0000951676|3551
959942|Produto - 0000959942|1590
967550|Produto - 0000967550|1673
971857|Produto - 0000971857|1292
975142|Produto - 0000975142|1318
976609|Produto - 0000976609|685
996689|Produto - 0000996689|1588
999810|Produto - 0000999810|1216
1004941|Produto - 0001004941|1318
1007974|Produto - 0001007974|1588
1014784|Produto - 0001014784|3408
1017491|Produto - 0001017491|1318
1026340|Produto - 0001026340|1588
1037837|Produto - 0001037837|1167
1052273|Produto - 0001052273|1588
1062717|Produto - 0001062717|2213
1068142|Produto - 0001068142|1167
1073265|Produto - 0001073265|3551
1077996|Produto - 0001077996|1588
1101522|Produto - 0001101522|3150
1105018|Produto - 0001105018|1481
1110373|Produto - 0001110373|3194
1120146|Produto - 0001120146|1216
1138116|Produto - 0001138116|2861
1148102|Produto - 0001148102|1266
1163601|Produto - 0001163601|1318
1167277|Produto - 0001167277|1318
1179283|Produto - 0001179283|757
1179564|Produto - 0001179564|1588
1189687|Produto - 0001189687|1425
1192011|Produto - 0001192011|1370
1207462|Produto - 0001207462|1167
1212784|Produto - 0001212784|1890
1213767|Produto - 0001213767|2466
1233191|Produto - 0001233191|1111
1236118|Produto - 0001236118|170
1237588|Produto - 0001237588|1318
1240587|Produto - 0001240587|1588
1250818|Produto - 0001250818|1318
1261628|Produto - 0001261628|1588
1287428|Produto - 0001287428|1592
1316139|Produto - 0001316139|1364
1325168|Produto - 0001325168|1588
1325220|Produto - 0001325220|2908
1327983|Produto - 0001327983|685
1331311|Produto - 0001331311|3150
1331656|Produto - 0001331656|3150
1337939|Produto - 0001337939|1090
1338081|Produto - 0001338081|1588
1400613|Produto - 0001400613|3497
1418024|Produto - 0001418024|1588
1422137|Produto - 0001422137|1322
1422197|Produto - 0001422197|1111
1444252|Produto - 0001444252|509
1449869|Produto - 0001449869|1588
1495351|Produto - 0001495351|1111
1498740|Produto - 0001498740|3551
1500824|Produto - 0001500824|1588
1513802|Produto - 0001513802|1673
1534586|Produto - 0001534586|2906
1542447|Produto - 0001542447|1111
1550329|Produto - 0001550329|1053
1550818|Produto - 0001550818|1322
1567539|Produto - 0001567539|1302
1567552|Produto - 0001567552|3150
1569917|Produto - 0001569917|634
1574545|Produto - 0001574545|3551
1576329|Produto - 0001576329|1588
1579230|Produto - 0001579230|2906
1581210|Produto - 0001581210|2908
1588439|Produto - 0001588439|591
1593543|Produto - 0001593543|1641
1597862|Produto - 0001597862|685
1616692|Produto - 0001616692|685
1617886|Produto - 0001617886|1641
1633027|Produto - 0001633027|2906
1639309|Produto - 0001639309|3150
1656410|Produto - 0001656410|1588
1693811|Produto - 0001693811|1588
1695902|Produto - 0001695902|2213
1703975|Produto - 0001703975|3551
1721004|Produto - 0001721004|3551
1725124|Produto - 0001725124|1111
1729694|Produto - 0001729694|1044
1729812|Produto - 0001729812|1588
1741017|Produto - 0001741017|3551
1743201|Produto - 0001743201|1187
1752713|Produto - 0001752713|1588
1770134|Produto - 0001770134|2906
1770958|Produto - 0001770958|3162
1783504|Produto - 0001783504|2213
1797104|Produto - 0001797104|363
1804840|Produto - 0001804840|1666
1806043|Produto - 0001806043|1318
1810447|Produto - 0001810447|1588
1811059|Produto - 0001811059|567
1815796|Produto - 0001815796|3551
1822100|Produto - 0001822100|2908
1825717|Produto - 0001825717|3551
1827575|Produto - 0001827575|1890
1842695|Produto - 0001842695|3551
1851706|Produto - 0001851706|1322
1861478|Produto - 0001861478|2466
1862467|Produto - 0001862467|3150
1880796|Produto - 0001880796|1111
1884744|Produto - 0001884744|1588
1892167|Produto - 0001892167|3150
1910286|Produto - 0001910286|1588
1911432|Produto - 0001911432|1588
1914802|Produto - 0001914802|1167
1936464|Produto - 0001936464|1292
1942165|Produto - 0001942165|1167
1959148|Produto - 0001959148|1061
1965253|Produto - 0001965253|1588
2001320|Produto - 0002001320|1673
2027806|Produto - 0002027806|1318
2034695|Produto - 0002034695|170
2067205|Produto - 0002067205|1318
2072807|Produto - 0002072807|1588
2084699|Produto - 0002084699|1111
2090960|Produto - 0002090960|1111
2106511|Produto - 0002106511|1187
2123456|Produto - 0002123456|1187
2125771|Produto - 0002125771|1111
2146128|Produto - 0002146128|1641
2147977|Produto - 0002147977|1318
2148445|Produto - 0002148445|3150
2164496|Produto - 0002164496|1588
2173541|Produto - 0002173541|3551
2176676|Produto - 0002176676|2906
2202351|Produto - 0002202351|1318
2213451|Produto - 0002213451|567
2222777|Produto - 0002222777|1318
2223383|Produto - 0002223383|757
2227691|Produto - 0002227691|1588
2238759|Produto - 0002238759|3150
2257530|Produto - 0002257530|2213
2267717|Produto - 0002267717|1289
2271809|Produto - 0002271809|1214
2291536|Produto - 0002291536|1957
2301214|Produto - 0002301214|3551
2301644|Produto - 0002301644|1318
2314388|Produto - 0002314388|1860
2328674|Produto - 0002328674|1588
2340995|Produto - 0002340995|3551
2341940|Produto - 0002341940|2906
2342806|Produto - 0002342806|1318
2347855|Produto - 0002347855|1588
2355120|Produto - 0002355120|1090
2361290|Produto - 0002361290|2911
2364334|Produto - 0002364334|1090
2373842|Produto - 0002373842|1167
2380111|Produto - 0002380111|1187
2380479|Produto - 0002380479|3150
2400529|Produto - 0002400529|3551
2404430|Produto - 0002404430|3150
2413356|Produto - 0002413356|1322
2417798|Produto - 0002417798|1167
2420338|Produto - 0002420338|1111
2469344|Produto - 0002469344|509
2470174|Produto - 0002470174|1588
2491096|Produto - 0002491096|2906
2508063|Produto - 0002508063|2213
2516488|Produto - 0002516488|1588
2520197|Produto - 0002520197|1322
2522071|Produto - 0002522071|948
2526937|Produto - 0002526937|3551
2528647|Produto - 0002528647|414
2538833|Produto - 0002538833|1111
2539751|Produto - 0002539751|3551
2543277|Produto - 0002543277|1318
2547975|Produto - 0002547975|1111
2554186|Produto - 0002554186|1167
2566339|Produto - 0002566339|1481
2571597|Produto - 0002571597|1588
2575266|Produto - 0002575266|948
2579919|Produto - 0002579919|1111
2587493|Produto - 0002587493|336
2592063|Produto - 0002592063|1641
2592750|Produto - 0002592750|1588
2603809|Produto - 0002603809|1318
2623438|Produto - 0002623438|1588
2638288|Produto - 0002638288|2906
2642976|Produto - 0002642976|3551
2659064|Produto - 0002659064|1202
2659427|Produto - 0002659427|1673
2660485|Produto - 0002660485|1666
2664124|Produto - 0002664124|2908
2672166|Produto - 0002672166|1167
